oshpd_id,name,address,city,zipcode,county_code,county_name,status,status_date,license_type,license_category,link,full_address,npi,cahsah,latitude,longitude
406197538,"SUNSET HOSPICE CARE, LLC",1110 N. WESTERN AVE.,LOS ANGELES,90029,19,LOS ANGELES,Open,1/14/11,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197538,"1110 N. WESTERN AVE., LOS ANGELES, 90029",,,34.091394,-118.3089935
406014162,SUNSHINE HOME HEALTH CARE,4637 CHABOT DR,PLEASANTON,94588,1,ALAMEDA,Open,11/10/09,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406014162,"4637 CHABOT DR, PLEASANTON, 94588",,,37.6924595,-121.9007412
406196753,"SUNSHINE HOME HEALTH SERVICES, INC.",3336 S ROBERTSON BLVD,LOS ANGELES,90034,19,LOS ANGELES,Open,5/15/06,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196753,"3336 S ROBERTSON BLVD, LOS ANGELES, 90034",,,34.029966,-118.391187
406197585,"SUNSHINE HOSPICE, INC",539 N. GLENOAKS BLVD,BURBANK,91502,19,LOS ANGELES,Open,8/14/13,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197585,"539 N. GLENOAKS BLVD, BURBANK, 91502",,,34.1863587,-118.3109722
406196659,"SUPERB HOME HEALTH AGENCY, INC.",370 S. CRENSHAW BLVD.,TORRANCE,90503,19,LOS ANGELES,Open,3/16/05,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196659,"370 S. CRENSHAW BLVD., TORRANCE, 90503",,,33.8455012,-118.3279501
406197398,"SUPERIOR CARE HOME HEALTH AGENCY, INC.",11755 VICTORY BLVD.,NORTH HOLLYWOOD,91606,19,LOS ANGELES,Open,4/16/10,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197398,"11755 VICTORY BLVD., NORTH HOLLYWOOD, 91606",,,34.186964,-118.389664
406364334,"SUPERIOR HOME HEALTH CARE SERVICES, INC.",555 N BENSON AVE,UPLAND,91786,36,SAN BERNARDINO,Open,11/27/13,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406364334,"555 N BENSON AVE, UPLAND, 91786",,,34.1001704,-117.6814698
406196870,"SUPERIOR HOME HEALTH SERVICES, INC.",3800 LA CRESCENTA AVE,LA CRESCENTA,91214,19,LOS ANGELES,Open,11/17/06,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196870,"3800 LA CRESCENTA AVE, LA CRESCENTA, 91214",,,34.2115573,-118.239841
406197660,"SUPERIOR HOSPICE CARE, INC",221 E GLENOAKS BLVD,GLENDALE,91207,19,LOS ANGELES,Open,2/22/12,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197660,"221 E GLENOAKS BLVD, GLENDALE, 91207",,,34.158765,-118.253134
406196973,SUPPORTIVE HOME HEALTH CARE CORPORATION,4520 WILSHIRE BLVD,LOS ANGELES,90036,19,LOS ANGELES,Open,6/21/07,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196973,"4520 WILSHIRE BLVD, LOS ANGELES, 90036",,,34.0616319,-118.328088
406197230,"SUPREME CARE HOME HEALTH, INC.",10510 VICTORY BLVD,NORTH HOLLYWOOD,91606,19,LOS ANGELES,Open,3/19/09,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197230,"10510 VICTORY BLVD, NORTH HOLLYWOOD, 91606",,,34.1847005,-118.360095
406197188,"SUPREME HEALTHCARE, INC.",10200 SEPULVEDA BLVD.,MISSION HILLS,91345,19,LOS ANGELES,Open,12/20/11,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197188,"10200 SEPULVEDA BLVD., MISSION HILLS, 91345",,,34.2555753,-118.4671176
406334654,"SUPREME HOME HEALTH AGENCY, INC.",28924 OLD TOWN FRONT ST.,TEMECULA,92590,33,RIVERSIDE,Open,3/16/13,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406334654,"28924 OLD TOWN FRONT ST., TEMECULA, 92590",,,33.4863959,-117.1438218
406197217,"SUPREME HOME HEALTH SERVICES, INC.",7334 TOPANGA CANYON BLVD,CANOGA PARK,91303,19,LOS ANGELES,Open,4/1/09,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197217,"7334 TOPANGA CANYON BLVD, CANOGA PARK, 91303",,,34.203847,-118.605495
406197546,"SUPREME HOSPICE AND PALLIATIVE CARE, INC.",8285 WEST SUNSET BLVD.,WEST HOLLYWOOD,90046,19,LOS ANGELES,Open,8/2/13,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197546,"8285 WEST SUNSET BLVD., WEST HOLLYWOOD, 90046",,,34.0969973,-118.3699596
406197094,"SUPREME VISITING NURSES, INC.",550 E CARSON PLAZA DR,CARSON,90746,19,LOS ANGELES,Open,2/11/10,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197094,"550 E CARSON PLAZA DR, CARSON, 90746",,,33.8437283,-118.2649429
406194963,SURE CARE HEALTH CARE SERVICES,"1109 W. SAN BERNADINO RD., NO.200",COVINA,91722,19,LOS ANGELES,Open,5/29/96,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406194963,"1109 W. SAN BERNADINO RD., NO.200, COVINA, 91722",,,34.089111,-117.9124802
406312209,SUTTER AUBURN FAITH VNA AND HOSPICE,11775 EDUCATION ST,AUBURN,95602,31,PLACER,Open,12/30/08,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406312209,"11775 EDUCATION ST, AUBURN, 95602",,,38.944601,-121.099901
406084002,SUTTER COAST HOME CARE,"983 3RD STREET, SUITE D",CRESCENT CITY,95531,8,DEL NORTE,Open,9/1/93,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406084002,"983 3RD STREET, SUITE D, CRESCENT CITY, 95531",,,41.75283,-124.196127
406344168,SUTTER HOSPICE - SACRAMENTO,8334 FERGUSON AVE.,SACRAMENTO,95828,34,SACRAMENTO,Open,7/1/11,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406344168,"8334 FERGUSON AVE., SACRAMENTO, 95828",,,38.5237755,-121.3931762
406514024,SUTTER NORTH HOME HEALTH -  PARENT,400 PLUMAS BLVD,YUBA CITY,95991,51,SUTTER,Open,7/31/09,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406514024,"400 PLUMAS BLVD, YUBA CITY, 95991",,,39.1300254,-121.6149702
406514025,SUTTER NORTH HOME HEALTH - BRANCH,16911 WILLOW GLEN ROAD,BROWNSVILLE,95919,58,YUBA,Open,8/25/97,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406514025,"16911 WILLOW GLEN ROAD, BROWNSVILLE, 95919",,,39.4470183,-121.2815592
406344100,SUTTER SENIORCARE,1234 U STREET,SACRAMENTO,95818,34,SACRAMENTO,Open,10/28/94,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406344100,"1234 U STREET, SACRAMENTO, 95818",,,38.5668061,-121.4949394
406014024,"SUTTER VISITING NURSE ASSOC, AND HOSPICE -BRANCH",1651 ALVARADO STREET,SAN LEANDRO,94577,1,ALAMEDA,Open,5/7/88,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406014024,"1651 ALVARADO STREET, SAN LEANDRO, 94577",,,37.7188422,-122.1612874
406074070,SUTTER VISITING NURSE ASSOC. AND HOSPICE,"1900 BATES AVENUE, STE A-D",CONCORD,94520,7,CONTRA COSTA,Open,12/19/89,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406074070,"1900 BATES AVENUE, STE A-D, CONCORD, 94520",,,38.0111073,-122.0427006
406214041,SUTTER VISITING NURSE ASSOCIATION,100 ROWLAND WAY,NOVATO,94945,21,MARIN,Open,3/12/12,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406214041,"100 ROWLAND WAY, NOVATO, 94945",,,38.0970583,-122.5582032
406344141,SUTTER VISITING NURSE ASSOCIATION,8330 FERGUSON AVENUE.,SACRAMENTO,95828,34,SACRAMENTO,Open,11/1/10,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406344141,"8330 FERGUSON AVENUE., SACRAMENTO, 95828",,,38.5237713,-121.3936486
406494089,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,110 STONY POINT RD,SANTA ROSA,95401,49,SONOMA,Open,5/6/13,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406494089,"110 STONY POINT RD, SANTA ROSA, 95401",,,38.4423566,-122.7454262
406414051,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,700 S CLAREMONT ST.,SAN MATEO,94402,41,SAN MATEO,Open,6/17/66,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406414051,"700 S CLAREMONT ST., SAN MATEO, 94402",,,37.563826,-122.318468
406014333,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,1900 POWELL ST.,EMERYVILLE,94608,1,ALAMEDA,Open,1/21/14,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406014333,"1900 POWELL ST., EMERYVILLE, 94608",,,37.8384424,-122.2996975
406444021,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,2880 SOQUEL AVENUE,SANTA CRUZ,95062,44,SANTA CRUZ,Open,4/8/05,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406444021,"2880 SOQUEL AVENUE, SANTA CRUZ, 95062",,,36.985231,-121.9866962
406312319,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,3001 LAVA RIDGE CT.,ROSEVILLE,95661,31,PLACER,Open,5/21/14,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406312319,"3001 LAVA RIDGE CT., ROSEVILLE, 95661",,,38.7469191,-121.2435719
406504068,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,1316 CELESTE DRIVE,MODESTO,95355,50,STANISLAUS,Open,7/16/07,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406504068,"1316 CELESTE DRIVE, MODESTO, 95355",,,37.671361,-120.973709
406172280,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,889 11TH ST.,LAKEPORT,95453,17,LAKE,Open,7/17/13,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406172280,"889 11TH ST., LAKEPORT, 95453",,,39.0490205,-122.9231005
406384177,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,2800 LEAVENWORTH ST.,SAN FRANCISCO,94133,38,SAN FRANCISCO,Open,1/10/14,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406384177,"2800 LEAVENWORTH ST., SAN FRANCISCO, 94133",,,37.8074143,-122.4185823
406494086,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,110 STONY POINT RD,SANTA ROSA,95401,49,SONOMA,Open,3/27/13,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406494086,"110 STONY POINT RD, SANTA ROSA, 95401",,,38.4423566,-122.7454262
406414078,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,"700 S. CLAREMONT STREET, NO.220",SAN MATEO,94402,41,SAN MATEO,Open,10/7/02,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406414078,"700 S. CLAREMONT STREET, NO.220, SAN MATEO, 94402",,,37.563826,-122.318468
406384175,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE,2800 LEAVENWORTH ST.,SAN FRANCISCO,94133,38,SAN FRANCISCO,Open,1/16/14,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406384175,"2800 LEAVENWORTH ST., SAN FRANCISCO, 94133",,,37.8074143,-122.4185823
406074151,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE - CONCORD - BR,4071 PORT CHICAGO HWY,CONCORD,94520,7,CONTRA COSTA,Open,8/11/11,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406074151,"4071 PORT CHICAGO HWY, CONCORD, 94520",,,38.014674,-122.025479
406012270,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE - EMERYVILLE -,1900 POWELL ST.,EMERYVILLE,94608,1,ALAMEDA,Open,8/11/11,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406012270,"1900 POWELL ST., EMERYVILLE, 94608",,,37.8384424,-122.2996975
406314046,SUTTER VISITING NURSE ASSOCIATION AND HOSPICE - ROSEVILLE,3001 LAVA RIDGE CT.,ROSEVILLE,95661,31,PLACER,Open,5/21/14,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406314046,"3001 LAVA RIDGE CT., ROSEVILLE, 95661",,,38.7469191,-121.2435719
406344183,"SWEET ANGELS HOME HEALTH PROVIDERS, INC.",3443 RAMONA AVE,SACRAMENTO,95826,34,SACRAMENTO,Open,5/14/12,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406344183,"3443 RAMONA AVE, SACRAMENTO, 95826",,,38.5437053,-121.4125749
406292085,TAHOE FOREST HOME HEALTH SERVICES,10985 SPRING LANE,TRUCKEE,96161,29,NEVADA,Open,7/1/78,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406292085,"10985 SPRING LANE, TRUCKEE, 96161",,,39.323645,-120.201213
406294011,TAHOE FOREST HOSPICE,10985 SPRING LANE,TRUCKEE,96162,29,NEVADA,Open,3/24/09,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406294011,"10985 SPRING LANE, TRUCKEE, 96162",,,39.323645,-120.201213
406197655,"TAPO HOSPICE CARE, LLC",6740 ESPER AVE,VAN NUYS,91405,19,LOS ANGELES,Open,3/1/14,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197655,"6740 ESPER AVE, VAN NUYS, 91405",,,34.1933725,-118.4507059
406197894,TC PALLIATIVE AND HOSPICE CARE,1428 E. COLORADO ST.,GLENDALE,91205,19,LOS ANGELES,Open,2/11/14,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197894,"1428 E. COLORADO ST., GLENDALE, 91205",,,34.1424612,-118.2325087
406196903,"TEA HEALTHCARE SERVICES, INC.",1025 W SAN BERNARDINO RD.,COVINA,91722,19,LOS ANGELES,Open,4/27/14,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196903,"1025 W SAN BERNARDINO RD., COVINA, 91722",,,34.089216,-117.910566
406364403,TEAM NURSING HOME HEALTH SERVICES INC,1815 NORTH D STREET,SAN BERNARDINO,92405,36,SAN BERNARDINO,Open,3/5/10,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406364403,"1815 NORTH D STREET, SAN BERNARDINO, 92405",,,34.1319407,-117.2917171
406304521,"TENDER CARE 24/7 HOME HEALTH, INC.",3455 E LA PALMA AVE,ANAHEIM,92806,30,ORANGE,Open,1/9/13,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406304521,"3455 E LA PALMA AVE, ANAHEIM, 92806",,,33.855032,-117.843341
406194906,TENDER CARE HOME HEALTH,317 W. LAS TUNAS DRIVE,SAN GABRIEL,91776,19,LOS ANGELES,Open,12/6/10,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406194906,"317 W. LAS TUNAS DRIVE, SAN GABRIEL, 91776",,,34.1028189,-118.10336
406197411,TENDER HOME HEALTH,10117 SEPULVEDA BLVD.,MISSION HILLS,91345,19,LOS ANGELES,Open,6/24/10,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197411,"10117 SEPULVEDA BLVD., MISSION HILLS, 91345",,,34.2543263,-118.4678352
406564069,TENDER LOVING CARE HOME HOSPICE,5400 ATLANTIS COURT,MOORPARK,93021,56,VENTURA,Open,6/29/95,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406564069,"5400 ATLANTIS COURT, MOORPARK, 93021",,,34.281986,-118.894675
406197257,"TENDER LOVING TOUCH HOME HEALTH, INC.",12517 CRENSHAW BLVD,HAWTHORNE,90250,19,LOS ANGELES,Open,9/20/12,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197257,"12517 CRENSHAW BLVD, HAWTHORNE, 90250",,,33.9195768,-118.326599
406196812,"TESCA HOSPICE, INC.",8514 ARTESIA BLVD.,BELLFLOWER,90706,19,LOS ANGELES,Open,7/16/06,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406196812,"8514 ARTESIA BLVD., BELLFLOWER, 90706",,,33.874713,-118.1506348
406364414,THA HOME HEALTH CARE INC,5050 PALO VERDE ST,MONTCLAIR,91763,36,SAN BERNARDINO,Open,5/25/10,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406364414,"5050 PALO VERDE ST, MONTCLAIR, 91763",,,34.0817331,-117.6950778
406197582,"THE CARING CONNECTION, INC.",10727 WHITE OAK AVE,GRANADA HILLS,91344,19,LOS ANGELES,Open,5/25/11,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197582,"10727 WHITE OAK AVE, GRANADA HILLS, 91344",,,34.2656807,-118.5200429
406196953,THE DOCTOR'S CHOICE AGENCY,6222 WILSHIRE BLVD,LOS ANGELES,90048,19,LOS ANGELES,Open,6/21/14,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196953,"6222 WILSHIRE BLVD, LOS ANGELES, 90048",,,34.062912,-118.3643643
406196371,"THE HOLY CARE GROUP, INC.","6047 TAMPA AVE., SUITE 201",TARZANA,91356,19,LOS ANGELES,Open,11/12/02,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196371,"6047 TAMPA AVE., SUITE 201, TARZANA, 91356",,,34.1805039,-118.5534918
406196086,THE HOSPICE HOUSE PRESBYTERIAN INTERCOMMUNITY,10742 VALLEY VIEW AVE,WHITTIER,90604,19,LOS ANGELES,Open,12/13/95,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406196086,"10742 VALLEY VIEW AVE, WHITTIER, 90604",,,33.934472,-118.022293
406105084,THERAPEUTIC HOME HEALTHCARE,5150 N SIXTH STREET,FRESNO,93710,10,FRESNO,Open,11/2/11,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406105084,"5150 N SIXTH STREET, FRESNO, 93710",,,36.8115508,-119.7625837
406197390,"TITUS HOME HEALTH CARE, INC.",144 S 1ST ST,BURBANK,91502,19,LOS ANGELES,Open,10/30/12,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197390,"144 S 1ST ST, BURBANK, 91502",,,34.1792469,-118.309131
406374507,TOGETHER HOSPICE CARE LLC,125 W. MISSION AVE.,ESCONDIDO,92025,37,SAN DIEGO,Open,2/6/14,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406374507,"125 W. MISSION AVE., ESCONDIDO, 92025",,,33.1297547,-117.086277
406374219,TOP CARE HOME HEALTH,"9683 TIERRA GRANDE ST., NO.201",SAN DIEGO,92126,37,SAN DIEGO,Open,4/30/96,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406374219,"9683 TIERRA GRANDE ST., NO.201, SAN DIEGO, 92126",,,32.894755,-117.120695
406197392,"TOP CHOICE HOME HEALTHCARE, INC.",539 GLENOAKS BLVD.,BURBANK,91502,19,LOS ANGELES,Open,5/27/14,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197392,"539 GLENOAKS BLVD., BURBANK, 91502",,,34.1863587,-118.3109722
406197905,"TOP CHOICE HOSPICE, INC.",533 N. VICTORY BLVD.,BURBANK,91502,19,LOS ANGELES,Open,10/24/13,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197905,"533 N. VICTORY BLVD., BURBANK, 91502",,,34.178993,-118.31952
406197433,"TOP LINE HOME HEALTHCARE, INC",2525 COLORADO BLVD,LOS ANGELES,90041,19,LOS ANGELES,Open,8/13/10,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197433,"2525 COLORADO BLVD, LOS ANGELES, 90041",,,34.1419074,-118.2216839
406194028,TORRANCE MEMORIAL HOME HEALTH AND HOSPICE,3330 LOMITA BLVD.,TORRANCE,90505,19,LOS ANGELES,Open,11/10/87,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406194028,"3330 LOMITA BLVD., TORRANCE, 90505",,,33.8119157,-118.3434945
406334561,TOTAL CARE HOME HEALTH AGENCY,7130 MAGNOLIA  AVE.,RIVERSIDE,92504,33,RIVERSIDE,Open,1/25/05,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406334561,"7130 MAGNOLIA  AVE., RIVERSIDE, 92504",,,33.9448719,-117.402539
406197602,"TOTAL CARE HOME HEALTH CARE, INC",105 W ALAMEDA AVE,BURBANK,91502,19,LOS ANGELES,Open,9/16/11,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197602,"105 W ALAMEDA AVE, BURBANK, 91502",,,34.1713533,-118.3035256
406197116,TOTAL CARE HOME HEALTH SERVICES,235 EAST BROADWAY,LONG BEACH,90802,19,LOS ANGELES,Open,3/17/11,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197116,"235 EAST BROADWAY, LONG BEACH, 90802",,,33.7695336,-118.1898156
406194525,TOTAL CARE NURSING SERVICES,3450 WILSHIRE BLVD.,LOS ANGELES,90010,19,LOS ANGELES,Open,1/5/94,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406194525,"3450 WILSHIRE BLVD., LOS ANGELES, 90010",,,34.0614277,-118.2995584
406196950,TOTAL HOME HEALTH INC.,9808 VENICE BLVD.,CULVER CITY,90232,19,LOS ANGELES,Open,2/25/07,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406196950,"9808 VENICE BLVD., CULVER CITY, 90232",,,34.0233969,-118.397872
406364433,TOTALCARE HOME HEALTH,7365 CARNELIAN STREET,RANCHO CUCAMONGA,91730,36,SAN BERNARDINO,Open,6/29/11,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406364433,"7365 CARNELIAN STREET, RANCHO CUCAMONGA, 91730",,,34.1203663,-117.6148433
406197851,TOWER HEALTH AND PALLIATIVE CARE,11428 ARTESIA BLVD,ARTESIA,90701,19,LOS ANGELES,Open,10/7/13,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197851,"11428 ARTESIA BLVD, ARTESIA, 90701",,,33.8724057,-118.0900517
406197761,"TRANQUILITY HOSPICE, INC.",448 E FOOTHILL BLVD,SAN DIMAS,91773,19,LOS ANGELES,Open,10/10/12,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406197761,"448 E FOOTHILL BLVD, SAN DIMAS, 91773",,,34.1230327,-117.7992397
406197219,TRANSITIONS HOME HEALTH,23601 AVALON BLVD.,CARSON,90745,19,LOS ANGELES,Open,3/31/10,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197219,"23601 AVALON BLVD., CARSON, 90745",,,33.810814,-118.2643788
406197550,"TRI - CARE HOME HEALTH SERVICES, INC.",14126 SHERMAN WAY,VAN NUYS,91405,19,LOS ANGELES,Open,5/12/11,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197550,"14126 SHERMAN WAY, VAN NUYS, 91405",,,34.2008048,-118.4410068
406371625,TRI-CITY HOME CARE,"2095 W VISTA WAY,",VISTA,92083,37,SAN DIEGO,Open,9/29/82,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406371625,"2095 W VISTA WAY,, VISTA, 92083",,,33.1847456,-117.2876351
406394059,"TRI-VALLEY HOME HEALTH CARE, INC.",37 W YOKUTS AVE,STOCKTON,95207,39,SAN JOAQUIN,Open,7/14/99,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406394059,"37 W YOKUTS AVE, STOCKTON, 95207",,,37.998857,-121.307036
406532332,TRINITY HOME HEALTH SERVICES,60 EASTER AVE.,WEAVERVILLE,96093,53,TRINITY,Open,7/1/07,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406532332,"60 EASTER AVE., WEAVERVILLE, 96093",,,40.7408426,-122.9419671
406364479,"TRINITY HOSPICE, INC",484 E FOOTHILL BLVD,UPLAND,91786,36,SAN BERNARDINO,Open,8/5/13,Home Health Agency/Hospice,Hospice,http://gis.oshpd.ca.gov/atlas/places/facility/406364479,"484 E FOOTHILL BLVD, UPLAND, 91786",,,34.106656,-117.644487
406197149,TRINITYCARE EXTENDED CARE,901 CORPORATION CENTER DR,MONTEREY PARK,91754,19,LOS ANGELES,Open,6/9/08,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197149,"901 CORPORATION CENTER DR, MONTEREY PARK, 91754",,,34.0520178,-118.162792
406197678,TRINITYROSE HOME HEALTH CARE,9350 FLAIR DRIVE,EL MONTE,91731,19,LOS ANGELES,Open,3/30/12,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406197678,"9350 FLAIR DRIVE, EL MONTE, 91731",,,34.0715259,-118.0649562
406374512,"TRIO HOME HEALTH CARE OF SAN DIEGO, INC.",1991 VILLAGE PARK WAY,ENCINITAS,92024,37,SAN DIEGO,Open,8/4/14,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406374512,"1991 VILLAGE PARK WAY, ENCINITAS, 92024",,,33.0531371,-117.2455863
406194966,"TRIPLE RC HOME HEALTH SERVICES, INC.",22777 LYONS AVENUE STE 219,NEWHALL,91321,19,LOS ANGELES,Open,7/9/96,Home Health Agency/Hospice,Home Health Agency,http://gis.oshpd.ca.gov/atlas/places/facility/406194966,"22777 LYONS AVENUE STE 219, NEWHALL, 91321",,,34.3808326,-118.5317888
